FL_DATE,MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,OP_CARRIER_FL_NUM,ORIGIN,DEST,DEP_DELAY,ARR_DELAY,CANCELLED,CANCELLATION_CODE,WEATHER_DELAY,NAS_DELAY,CARRIER_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,DELAYED
8/26/2023 12:00:00 AM,8,6,AA,710,PHL,JAX,-5.0,50.0,0.0,,0.0,50.0,0.0,0.0,0.0,True
6/18/2023 12:00:00 AM,6,7,NK,1716,SLC,LAS,30.0,16.0,0.0,,0.0,1.0,4.0,0.0,11.0,True
6/30/2023 12:00:00 AM,6,5,F9,1339,MCO,HOU,,,1.0,A,,,,,,False
3/13/2023 12:00:00 AM,3,1,AA,1687,DFW,CAE,28.0,18.0,0.0,,0.0,0.0,5.0,0.0,13.0,True
7/20/2023 12:00:00 AM,7,4,WN,261,ATL,MCO,7.0,38.0,0.0,,0.0,31.0,7.0,0.0,0.0,True
9/11/2023 12:00:00 AM,9,1,AA,2598,CLT,JFK,288.0,278.0,0.0,,0.0,278.0,0.0,0.0,0.0,True
1/2/2023 12:00:00 AM,1,1,WN,766,DEN,HOU,33.0,65.0,0.0,,0.0,32.0,33.0,0.0,0.0,True
6/13/2023 12:00:00 AM,6,2,WN,1883,SLC,SJC,77.0,83.0,0.0,,0.0,6.0,32.0,0.0,45.0,True
9/18/2023 12:00:00 AM,9,1,NK,3028,MCO,PSE,39.0,29.0,0.0,,0.0,0.0,29.0,0.0,0.0,True
10/20/2023 12:00:00 AM,10,5,B6,2348,LAS,JFK,20.0,25.0,0.0,,0.0,5.0,12.0,0.0,8.0,True
6/16/2023 12:00:00 AM,6,5,MQ,3759,BNA,TPA,68.0,65.0,0.0,,0.0,0.0,61.0,0.0,4.0,True
1/1/2023 12:00:00 AM,1,7,MQ,3465,BIL,PHX,42.0,87.0,0.0,,9.0,45.0,0.0,0.0,33.0,True
7/28/2023 12:00:00 AM,7,5,DL,1071,ATL,MSP,81.0,69.0,0.0,,0.0,0.0,22.0,0.0,47.0,True
12/17/2023 12:00:00 AM,12,7,AA,1223,DFW,MIA,0.0,35.0,0.0,,0.0,35.0,0.0,0.0,0.0,True
8/16/2023 12:00:00 AM,8,3,WN,961,SAN,HNL,19.0,17.0,0.0,,0.0,0.0,17.0,0.0,0.0,True
12/24/2023 12:00:00 AM,12,7,WN,1981,BWI,CVG,14.0,77.0,0.0,,0.0,63.0,0.0,0.0,14.0,True
2/12/2023 12:00:00 AM,2,7,OO,3485,SJC,LAX,23.0,20.0,0.0,,0.0,0.0,20.0,0.0,0.0,True
3/23/2023 12:00:00 AM,3,4,AS,434,SFO,IAD,192.0,155.0,0.0,,0.0,0.0,0.0,0.0,155.0,True
3/13/2023 12:00:00 AM,3,1,UA,224,ORD,EWR,22.0,38.0,0.0,,0.0,38.0,0.0,0.0,0.0,True
4/10/2023 12:00:00 AM,4,1,WN,2492,DEN,LAX,111.0,90.0,0.0,,0.0,0.0,90.0,0.0,0.0,True
6/22/2023 12:00:00 AM,6,4,DL,2859,ATL,IND,38.0,25.0,0.0,,0.0,0.0,25.0,0.0,0.0,True
11/8/2023 12:00:00 AM,11,3,WN,2601,DEN,SAN,29.0,38.0,0.0,,0.0,9.0,2.0,0.0,27.0,True
12/12/2023 12:00:00 AM,12,2,OO,5428,ORD,MLI,51.0,37.0,0.0,,0.0,0.0,0.0,0.0,37.0,True
3/15/2023 12:00:00 AM,3,3,HA,320,LIH,KOA,41.0,42.0,0.0,,0.0,0.0,5.0,0.0,37.0,True
11/5/2023 12:00:00 AM,11,7,OO,4232,PLN,DTW,106.0,85.0,0.0,,0.0,0.0,85.0,0.0,0.0,True
1/28/2023 12:00:00 AM,1,6,UA,243,DEN,TPA,25.0,26.0,0.0,,0.0,1.0,24.0,0.0,1.0,True
10/27/2023 12:00:00 AM,10,5,HA,12,HNL,SFO,63.0,42.0,0.0,,0.0,0.0,42.0,0.0,0.0,True
10/9/2023 12:00:00 AM,10,1,DL,2730,ATL,STL,64.0,65.0,0.0,,0.0,1.0,64.0,0.0,0.0,True
7/15/2023 12:00:00 AM,7,6,WN,2414,BWI,MSP,69.0,55.0,0.0,,0.0,0.0,0.0,0.0,55.0,True
7/11/2023 12:00:00 AM,7,2,AA,2180,DFW,MYR,20.0,15.0,0.0,,0.0,0.0,1.0,0.0,14.0,True
6/12/2023 12:00:00 AM,6,1,YX,3410,EWR,CMH,,,1.0,C,,,,,,False
1/16/2023 12:00:00 AM,1,1,WN,2493,LAS,AUS,38.0,19.0,0.0,,9.0,0.0,0.0,0.0,10.0,True
12/13/2023 12:00:00 AM,12,3,YX,4754,CVG,RDU,14.0,44.0,0.0,,0.0,30.0,0.0,0.0,14.0,True
11/9/2023 12:00:00 AM,11,4,WN,1058,OAK,MCI,61.0,57.0,0.0,,0.0,0.0,8.0,0.0,49.0,True
3/10/2023 12:00:00 AM,3,5,WN,4133,SAN,AUS,23.0,16.0,0.0,,0.0,0.0,0.0,13.0,3.0,True
2/28/2023 12:00:00 AM,2,2,F9,573,DEN,SLC,44.0,31.0,0.0,,0.0,0.0,1.0,0.0,30.0,True
9/7/2023 12:00:00 AM,9,4,WN,3105,LAS,PSP,24.0,19.0,0.0,,0.0,0.0,5.0,0.0,14.0,True
2/28/2023 12:00:00 AM,2,2,NK,1291,BDL,MYR,131.0,132.0,0.0,,0.0,1.0,0.0,0.0,131.0,True
8/22/2023 12:00:00 AM,8,2,9E,5181,CWA,MSP,46.0,32.0,0.0,,0.0,0.0,0.0,0.0,32.0,True
9/22/2023 12:00:00 AM,9,5,9E,4915,PWM,JFK,44.0,48.0,0.0,,44.0,4.0,0.0,0.0,0.0,True
4/7/2023 12:00:00 AM,4,5,WN,1259,ABQ,DAL,25.0,25.0,0.0,,0.0,0.0,9.0,0.0,16.0,True
2/17/2023 12:00:00 AM,2,5,F9,1251,MCO,IAH,17.0,26.0,0.0,,0.0,19.0,7.0,0.0,0.0,True
9/29/2023 12:00:00 AM,9,5,9E,5128,JFK,RDU,,,1.0,B,,,,,,False
5/19/2023 12:00:00 AM,5,5,AA,2921,TUL,DFW,181.0,198.0,0.0,,170.0,17.0,0.0,0.0,11.0,True
2/28/2023 12:00:00 AM,2,2,AS,880,KOA,SEA,48.0,86.0,0.0,,0.0,38.0,48.0,0.0,0.0,True
7/15/2023 12:00:00 AM,7,6,9E,5387,MSP,MYR,26.0,31.0,0.0,,0.0,5.0,0.0,0.0,26.0,True
2/6/2023 12:00:00 AM,2,1,OO,5843,CPR,DEN,-2.0,16.0,0.0,,0.0,0.0,16.0,0.0,0.0,True
7/29/2023 12:00:00 AM,7,6,WN,3839,DAL,LIT,83.0,69.0,0.0,,0.0,0.0,16.0,0.0,53.0,True
7/28/2023 12:00:00 AM,7,5,WN,2456,STL,MCI,92.0,85.0,0.0,,0.0,0.0,0.0,0.0,85.0,True
4/28/2023 12:00:00 AM,4,5,WN,850,HNL,ITO,49.0,47.0,0.0,,0.0,0.0,18.0,0.0,29.0,True
8/14/2023 12:00:00 AM,8,1,B6,2626,FLL,RDU,145.0,133.0,0.0,,0.0,0.0,75.0,0.0,58.0,True
10/22/2023 12:00:00 AM,10,7,WN,3944,MIA,MDW,40.0,32.0,0.0,,0.0,0.0,32.0,0.0,0.0,True
9/25/2023 12:00:00 AM,9,1,WN,2626,SAT,LAX,18.0,23.0,0.0,,0.0,5.0,18.0,0.0,0.0,True
7/31/2023 12:00:00 AM,7,1,NK,205,CMH,LAS,141.0,160.0,0.0,,0.0,160.0,0.0,0.0,0.0,True
4/27/2023 12:00:00 AM,4,4,DL,2326,ATL,JAX,28.0,38.0,0.0,,0.0,10.0,26.0,0.0,2.0,True
9/26/2023 12:00:00 AM,9,2,WN,439,HOU,LGA,58.0,24.0,0.0,,0.0,0.0,1.0,0.0,23.0,True
7/14/2023 12:00:00 AM,7,5,B6,2254,DCA,BOS,131.0,127.0,0.0,,0.0,78.0,0.0,0.0,49.0,True
1/22/2023 12:00:00 AM,1,7,WN,1247,SFO,SAN,30.0,15.0,0.0,,0.0,0.0,1.0,0.0,14.0,True
8/13/2023 12:00:00 AM,8,7,DL,1594,TPA,ATL,34.0,36.0,0.0,,0.0,2.0,3.0,0.0,31.0,True
6/8/2023 12:00:00 AM,6,4,9E,4946,PWM,LGA,26.0,31.0,0.0,,0.0,5.0,26.0,0.0,0.0,True
7/31/2023 12:00:00 AM,7,1,UA,1307,BNA,EWR,102.0,91.0,0.0,,0.0,0.0,5.0,0.0,86.0,True
9/28/2023 12:00:00 AM,9,4,F9,1387,BWI,DFW,104.0,122.0,0.0,,0.0,18.0,0.0,0.0,104.0,True
8/6/2023 12:00:00 AM,8,7,F9,752,PHX,DEN,70.0,84.0,0.0,,0.0,26.0,0.0,0.0,58.0,True
5/9/2023 12:00:00 AM,5,2,OO,5048,LAR,DEN,36.0,36.0,0.0,,0.0,0.0,36.0,0.0,0.0,True
4/6/2023 12:00:00 AM,4,4,DL,1723,MSP,PSP,90.0,73.0,0.0,,0.0,0.0,19.0,0.0,54.0,True
7/7/2023 12:00:00 AM,7,5,OO,4666,HDN,DEN,-2.0,64.0,0.0,,0.0,0.0,64.0,0.0,0.0,True
11/22/2023 12:00:00 AM,11,3,UA,416,IAH,MFE,28.0,29.0,0.0,,0.0,1.0,28.0,0.0,0.0,True
11/7/2023 12:00:00 AM,11,2,AA,1806,DFW,LGA,69.0,48.0,0.0,,0.0,0.0,48.0,0.0,0.0,True
3/15/2023 12:00:00 AM,3,3,OO,4869,OKC,LAX,55.0,48.0,0.0,,0.0,0.0,48.0,0.0,0.0,True
10/31/2023 12:00:00 AM,10,2,WN,3103,DEN,LAX,293.0,299.0,0.0,,0.0,6.0,293.0,0.0,0.0,True
4/19/2023 12:00:00 AM,4,3,AA,1713,EYW,CLT,934.0,923.0,0.0,,0.0,0.0,0.0,0.0,923.0,True
3/2/2023 12:00:00 AM,3,4,9E,5292,RIC,JFK,0.0,20.0,0.0,,0.0,20.0,0.0,0.0,0.0,True
7/18/2023 12:00:00 AM,7,2,YX,3471,BGR,EWR,,,1.0,B,,,,,,False
7/30/2023 12:00:00 AM,7,7,NK,185,CLE,LAX,241.0,265.0,0.0,,0.0,24.0,241.0,0.0,0.0,True
7/17/2023 12:00:00 AM,7,1,B6,2551,TPA,SJU,24.0,38.0,0.0,,0.0,14.0,12.0,0.0,12.0,True
12/16/2023 12:00:00 AM,12,6,F9,3781,TPA,ATL,44.0,28.0,0.0,,0.0,0.0,0.0,0.0,28.0,True
7/31/2023 12:00:00 AM,7,1,WN,2095,OAK,LAX,21.0,17.0,0.0,,0.0,0.0,4.0,0.0,13.0,True
3/23/2023 12:00:00 AM,3,4,WN,6006,LAS,GEG,9.0,32.0,0.0,,0.0,23.0,3.0,0.0,6.0,True
1/16/2023 12:00:00 AM,1,1,DL,1450,MIA,JFK,6.0,16.0,0.0,,0.0,10.0,4.0,0.0,2.0,True
4/13/2023 12:00:00 AM,4,4,F9,1075,GRR,MCO,22.0,29.0,0.0,,0.0,7.0,14.0,0.0,8.0,True
5/17/2023 12:00:00 AM,5,3,OO,3655,GEG,SEA,-4.0,16.0,0.0,,0.0,0.0,16.0,0.0,0.0,True
6/28/2023 12:00:00 AM,6,3,F9,2827,ATL,SAN,84.0,72.0,0.0,,0.0,0.0,5.0,0.0,67.0,True
7/5/2023 12:00:00 AM,7,3,AA,2999,PIT,ORD,156.0,134.0,0.0,,0.0,0.0,134.0,0.0,0.0,True
5/15/2023 12:00:00 AM,5,1,OO,5997,PSP,SFO,77.0,87.0,0.0,,0.0,87.0,0.0,0.0,0.0,True
6/13/2023 12:00:00 AM,6,2,NK,1527,MSY,FLL,6.0,17.0,0.0,,0.0,11.0,6.0,0.0,0.0,True
7/11/2023 12:00:00 AM,7,2,UA,1665,SFO,BOS,132.0,114.0,0.0,,0.0,0.0,0.0,0.0,114.0,True
11/30/2023 12:00:00 AM,11,4,OO,3197,SPS,DFW,33.0,40.0,0.0,,33.0,7.0,0.0,0.0,0.0,True
12/21/2023 12:00:00 AM,12,4,OO,5966,SFO,ACV,75.0,,1.0,B,,,,,,False
1/26/2023 12:00:00 AM,1,4,NK,1776,EWR,FLL,34.0,60.0,0.0,,0.0,31.0,29.0,0.0,0.0,True
8/6/2023 12:00:00 AM,8,7,OO,5291,COS,DEN,-1.0,22.0,0.0,,0.0,0.0,22.0,0.0,0.0,True
10/13/2023 12:00:00 AM,10,5,WN,3368,MCO,STL,88.0,80.0,0.0,,0.0,0.0,5.0,0.0,75.0,True
10/9/2023 12:00:00 AM,10,1,F9,755,DEN,PHX,25.0,37.0,0.0,,0.0,12.0,25.0,0.0,0.0,True
9/11/2023 12:00:00 AM,9,1,UA,2283,ORD,MCI,18.0,28.0,0.0,,0.0,10.0,18.0,0.0,0.0,True
7/11/2023 12:00:00 AM,7,2,B6,2392,MIA,JFK,39.0,18.0,0.0,,0.0,0.0,18.0,0.0,0.0,True
12/7/2023 12:00:00 AM,12,4,UA,1490,PDX,ORD,72.0,63.0,0.0,,0.0,0.0,63.0,0.0,0.0,True
2/10/2023 12:00:00 AM,2,5,OO,3949,MSP,GRR,152.0,132.0,0.0,,0.0,0.0,132.0,0.0,0.0,True
10/19/2023 12:00:00 AM,10,4,OO,5486,SFO,SLC,44.0,41.0,0.0,,41.0,0.0,0.0,0.0,0.0,True
12/18/2023 12:00:00 AM,12,1,9E,4966,JFK,SAV,176.0,169.0,0.0,,0.0,160.0,0.0,0.0,9.0,True
3/26/2023 12:00:00 AM,3,7,WN,1718,MDW,MCI,107.0,111.0,0.0,,0.0,4.0,0.0,0.0,107.0,True
6/22/2023 12:00:00 AM,6,4,OO,5322,DEN,IDA,,,1.0,B,,,,,,False
6/13/2023 12:00:00 AM,6,2,WN,488,CMH,BWI,29.0,23.0,0.0,,0.0,0.0,0.0,0.0,23.0,True
3/7/2023 12:00:00 AM,3,2,AA,1035,PHX,SMF,35.0,26.0,0.0,,0.0,0.0,0.0,0.0,26.0,True
7/25/2023 12:00:00 AM,7,2,UA,215,LAX,ORD,1.0,,1.0,A,,,,,,False
2/22/2023 12:00:00 AM,2,3,DL,2405,PHL,MSP,,,1.0,B,,,,,,False
8/8/2023 12:00:00 AM,8,2,MQ,3883,BOS,ILM,43.0,106.0,0.0,,0.0,63.0,5.0,0.0,38.0,True
12/22/2023 12:00:00 AM,12,5,OO,4778,ORD,FAR,15.0,34.0,0.0,,0.0,19.0,15.0,0.0,0.0,True
2/4/2023 12:00:00 AM,2,6,9E,4895,LGA,GSO,70.0,50.0,0.0,,0.0,0.0,0.0,0.0,50.0,True
8/14/2023 12:00:00 AM,8,1,WN,6531,MDW,PHX,41.0,56.0,0.0,,0.0,15.0,10.0,0.0,31.0,True
5/18/2023 12:00:00 AM,5,4,AA,1581,MIA,STL,24.0,17.0,0.0,,0.0,0.0,5.0,0.0,12.0,True
12/9/2023 12:00:00 AM,12,6,OO,5221,AMA,DEN,24.0,42.0,0.0,,0.0,18.0,0.0,0.0,24.0,True
6/2/2023 12:00:00 AM,6,5,WN,2928,LAS,CMH,-2.0,31.0,0.0,,0.0,31.0,0.0,0.0,0.0,True
3/27/2023 12:00:00 AM,3,1,OO,4699,DEN,FAR,51.0,63.0,0.0,,0.0,0.0,63.0,0.0,0.0,True
10/17/2023 12:00:00 AM,10,2,WN,2952,BWI,ISP,109.0,103.0,0.0,,0.0,0.0,103.0,0.0,0.0,True
6/29/2023 12:00:00 AM,6,4,NK,1348,DTW,FLL,61.0,52.0,0.0,,0.0,48.0,4.0,0.0,0.0,True
10/5/2023 12:00:00 AM,10,4,B6,2053,JFK,PBI,86.0,56.0,0.0,,0.0,0.0,21.0,0.0,35.0,True
11/22/2023 12:00:00 AM,11,3,HA,500,LIH,OGG,51.0,56.0,0.0,,0.0,0.0,5.0,0.0,51.0,True
5/3/2023 12:00:00 AM,5,3,WN,2044,BWI,ATL,47.0,33.0,0.0,,0.0,0.0,6.0,0.0,27.0,True
6/30/2023 12:00:00 AM,6,5,DL,2680,ATL,CAE,45.0,46.0,0.0,,0.0,1.0,45.0,0.0,0.0,True
1/5/2023 12:00:00 AM,1,4,AA,1378,ORD,JFK,-1.0,22.0,0.0,,0.0,22.0,0.0,0.0,0.0,True
11/17/2023 12:00:00 AM,11,5,WN,3558,DAL,PHX,4.0,15.0,0.0,,0.0,15.0,0.0,0.0,0.0,True
5/19/2023 12:00:00 AM,5,5,WN,1802,TPA,BWI,2.0,17.0,0.0,,0.0,17.0,0.0,0.0,0.0,True
6/16/2023 12:00:00 AM,6,5,OH,5525,CLT,TYS,16.0,22.0,0.0,,0.0,6.0,16.0,0.0,0.0,True
8/31/2023 12:00:00 AM,8,4,WN,3339,PHX,MDW,45.0,32.0,0.0,,0.0,0.0,11.0,0.0,21.0,True
9/14/2023 12:00:00 AM,9,4,F9,2550,TPA,ATL,29.0,30.0,0.0,,0.0,1.0,11.0,0.0,18.0,True
11/9/2023 12:00:00 AM,11,4,DL,2360,MIA,BOS,74.0,75.0,0.0,,0.0,1.0,74.0,0.0,0.0,True
2/21/2023 12:00:00 AM,2,2,OO,5127,PRC,DEN,42.0,31.0,0.0,,0.0,0.0,31.0,0.0,0.0,True
3/21/2023 12:00:00 AM,3,2,NK,1722,PDX,LAS,18.0,15.0,0.0,,0.0,0.0,15.0,0.0,0.0,True
2/14/2023 12:00:00 AM,2,2,B6,1001,LGA,CHS,69.0,38.0,0.0,,0.0,0.0,38.0,0.0,0.0,True
3/31/2023 12:00:00 AM,3,5,WN,2420,ATL,MDW,83.0,83.0,0.0,,0.0,0.0,83.0,0.0,0.0,True
9/22/2023 12:00:00 AM,9,5,WN,787,MCO,DAL,28.0,51.0,0.0,,0.0,23.0,10.0,0.0,18.0,True
4/4/2023 12:00:00 AM,4,2,9E,4846,XNA,MSP,40.0,33.0,0.0,,0.0,0.0,17.0,0.0,16.0,True
8/4/2023 12:00:00 AM,8,5,HA,26,HNL,PDX,169.0,161.0,0.0,,0.0,0.0,0.0,0.0,161.0,True
9/26/2023 12:00:00 AM,9,2,OO,3812,SMF,LAX,56.0,42.0,0.0,,42.0,0.0,0.0,0.0,0.0,True
2/28/2023 12:00:00 AM,2,2,UA,459,RNO,DEN,7.0,20.0,0.0,,0.0,13.0,7.0,0.0,0.0,True
7/16/2023 12:00:00 AM,7,7,WN,2912,JAX,DAL,38.0,46.0,0.0,,0.0,8.0,6.0,0.0,32.0,True
1/4/2023 12:00:00 AM,1,3,DL,1199,DEN,MSP,17.0,28.0,0.0,,0.0,28.0,0.0,0.0,0.0,True
7/23/2023 12:00:00 AM,7,7,AA,2927,TUS,DFW,53.0,47.0,0.0,,0.0,0.0,1.0,0.0,46.0,True
7/31/2023 12:00:00 AM,7,1,WN,1037,MCO,BWI,91.0,103.0,0.0,,0.0,12.0,70.0,0.0,21.0,True
1/24/2023 12:00:00 AM,1,2,OO,3053,DFW,GRK,17.0,17.0,0.0,,0.0,0.0,0.0,0.0,17.0,True
9/17/2023 12:00:00 AM,9,7,G4,41,SBN,LAS,28.0,22.0,0.0,,0.0,0.0,22.0,0.0,0.0,True
12/24/2023 12:00:00 AM,12,7,WN,150,SLC,LAS,75.0,53.0,0.0,,0.0,0.0,53.0,0.0,0.0,True
4/27/2023 12:00:00 AM,4,4,B6,1952,MCO,BOS,29.0,57.0,0.0,,0.0,28.0,0.0,0.0,29.0,True
5/26/2023 12:00:00 AM,5,5,F9,3466,SEA,PHX,126.0,105.0,0.0,,0.0,0.0,0.0,0.0,105.0,True
1/29/2023 12:00:00 AM,1,7,WN,1162,SAN,LAS,79.0,86.0,0.0,,0.0,7.0,1.0,0.0,78.0,True
6/23/2023 12:00:00 AM,6,5,DL,2339,SJC,SLC,47.0,36.0,0.0,,0.0,0.0,0.0,0.0,36.0,True
4/14/2023 12:00:00 AM,4,5,WN,1806,ALB,BWI,25.0,26.0,0.0,,0.0,1.0,0.0,0.0,25.0,True
4/2/2023 12:00:00 AM,4,7,AS,1262,RDM,LAX,-17.0,17.0,0.0,,0.0,17.0,0.0,0.0,0.0,True
7/8/2023 12:00:00 AM,7,6,UA,2409,EWR,DEN,,,1.0,A,,,,,,False
6/16/2023 12:00:00 AM,6,5,OO,4152,MEM,LGA,30.0,33.0,0.0,,33.0,0.0,0.0,0.0,0.0,True
3/22/2023 12:00:00 AM,3,3,OO,5739,DEN,DRO,-3.0,33.0,0.0,,0.0,0.0,33.0,0.0,0.0,True
4/12/2023 12:00:00 AM,4,3,WN,4167,DEN,IAD,27.0,45.0,0.0,,0.0,18.0,27.0,0.0,0.0,True
6/20/2023 12:00:00 AM,6,2,NK,3156,CLT,MIA,76.0,113.0,0.0,,0.0,37.0,0.0,0.0,76.0,True
4/17/2023 12:00:00 AM,4,1,DL,1219,DEN,SLC,77.0,69.0,0.0,,0.0,0.0,69.0,0.0,0.0,True
1/26/2023 12:00:00 AM,1,4,UA,1315,STL,EWR,48.0,43.0,0.0,,0.0,43.0,0.0,0.0,0.0,True
4/15/2023 12:00:00 AM,4,6,B6,120,MCO,ALB,,,1.0,C,,,,,,False
7/6/2023 12:00:00 AM,7,4,OO,5262,DEN,COS,,,1.0,B,,,,,,False
6/12/2023 12:00:00 AM,6,1,WN,1905,MDW,BOS,25.0,23.0,0.0,,0.0,0.0,0.0,0.0,23.0,True
8/13/2023 12:00:00 AM,8,7,DL,2547,GRR,ATL,31.0,18.0,0.0,,0.0,0.0,18.0,0.0,0.0,True
1/10/2023 12:00:00 AM,1,2,WN,1063,LIH,HNL,-6.0,19.0,0.0,,0.0,19.0,0.0,0.0,0.0,True
2/23/2023 12:00:00 AM,2,4,UA,367,DEN,BOI,55.0,63.0,0.0,,0.0,8.0,25.0,0.0,30.0,True
1/28/2023 12:00:00 AM,1,6,UA,2279,ORD,LGA,47.0,39.0,0.0,,0.0,0.0,35.0,0.0,4.0,True
9/18/2023 12:00:00 AM,9,1,HA,44,HNL,SJC,0.0,18.0,0.0,,0.0,0.0,18.0,0.0,0.0,True
5/11/2023 12:00:00 AM,5,4,AS,546,SFO,BOS,14.0,21.0,0.0,,0.0,7.0,14.0,0.0,0.0,True
10/17/2023 12:00:00 AM,10,2,AA,1671,DFW,ECP,111.0,132.0,0.0,,0.0,21.0,4.0,0.0,107.0,True
3/29/2023 12:00:00 AM,3,3,F9,44,MCO,ORD,-4.0,20.0,0.0,,0.0,20.0,0.0,0.0,0.0,True
8/4/2023 12:00:00 AM,8,5,AA,2051,ORD,LGA,14.0,37.0,0.0,,0.0,23.0,5.0,0.0,9.0,True
9/9/2023 12:00:00 AM,9,6,NK,1234,RSW,DTW,106.0,85.0,0.0,,0.0,0.0,0.0,0.0,85.0,True
7/10/2023 12:00:00 AM,7,1,AA,2208,PBI,CLT,13.0,28.0,0.0,,0.0,15.0,12.0,0.0,1.0,True
7/24/2023 12:00:00 AM,7,1,WN,951,DAL,DEN,9.0,72.0,0.0,,0.0,63.0,4.0,0.0,5.0,True
9/20/2023 12:00:00 AM,9,3,OH,5288,CLT,AVL,-7.0,29.0,0.0,,0.0,29.0,0.0,0.0,0.0,True
4/13/2023 12:00:00 AM,4,4,DL,2281,FLL,ATL,,,1.0,B,,,,,,False
6/26/2023 12:00:00 AM,6,1,WN,3202,SMF,LAS,35.0,31.0,0.0,,0.0,0.0,1.0,0.0,30.0,True
7/6/2023 12:00:00 AM,7,4,UA,455,BWI,ORD,,,1.0,B,,,,,,False
7/23/2023 12:00:00 AM,7,7,WN,1881,LAX,LAS,28.0,35.0,0.0,,0.0,7.0,28.0,0.0,0.0,True
11/20/2023 12:00:00 AM,11,1,G4,253,AVL,MDW,52.0,52.0,0.0,,0.0,0.0,52.0,0.0,0.0,True
9/10/2023 12:00:00 AM,9,7,OO,5471,RDD,SFO,62.0,55.0,0.0,,0.0,0.0,55.0,0.0,0.0,True
6/2/2023 12:00:00 AM,6,5,DL,2067,DTW,CVG,61.0,54.0,0.0,,0.0,0.0,54.0,0.0,0.0,True
7/23/2023 12:00:00 AM,7,7,DL,1010,DTW,DFW,,,1.0,A,,,,,,False
3/1/2023 12:00:00 AM,3,3,B6,2080,FLL,DCA,-7.0,31.0,0.0,,0.0,31.0,0.0,0.0,0.0,True
3/16/2023 12:00:00 AM,3,4,AA,1029,SBP,DFW,37.0,26.0,0.0,,0.0,0.0,0.0,26.0,0.0,True
8/3/2023 12:00:00 AM,8,4,UA,1184,SJC,DEN,58.0,86.0,0.0,,0.0,86.0,0.0,0.0,0.0,True
8/8/2023 12:00:00 AM,8,2,WN,3498,SFO,LAS,21.0,15.0,0.0,,0.0,0.0,2.0,0.0,13.0,True
10/7/2023 12:00:00 AM,10,6,DL,1513,BOS,MCO,128.0,118.0,0.0,,0.0,0.0,118.0,0.0,0.0,True
5/10/2023 12:00:00 AM,5,3,WN,1666,DEN,DAL,106.0,115.0,0.0,,0.0,9.0,18.0,0.0,88.0,True
6/2/2023 12:00:00 AM,6,5,AA,1450,PVD,DCA,43.0,37.0,0.0,,0.0,0.0,7.0,0.0,30.0,True
6/18/2023 12:00:00 AM,6,7,AA,2541,MIA,IAH,117.0,98.0,0.0,,0.0,0.0,16.0,0.0,82.0,True
3/21/2023 12:00:00 AM,3,2,NK,1616,DTW,MCO,252.0,240.0,0.0,,0.0,0.0,240.0,0.0,0.0,True
7/18/2023 12:00:00 AM,7,2,B6,915,BOS,SMF,122.0,124.0,0.0,,0.0,2.0,49.0,0.0,73.0,True
3/12/2023 12:00:00 AM,3,7,NK,821,IAH,ORD,55.0,38.0,0.0,,0.0,0.0,38.0,0.0,0.0,True
6/26/2023 12:00:00 AM,6,1,9E,5080,LGA,PWM,122.0,172.0,0.0,,0.0,63.0,0.0,0.0,109.0,True
6/25/2023 12:00:00 AM,6,7,WN,205,BUR,SJC,24.0,24.0,0.0,,0.0,0.0,0.0,0.0,24.0,True
6/11/2023 12:00:00 AM,6,7,WN,2933,MDW,LGA,-2.0,18.0,0.0,,0.0,18.0,0.0,0.0,0.0,True
1/19/2023 12:00:00 AM,1,4,WN,2041,OAK,SAN,36.0,27.0,0.0,,0.0,0.0,0.0,0.0,27.0,True
1/18/2023 12:00:00 AM,1,3,OO,3259,DRO,PHX,100.0,82.0,0.0,,0.0,0.0,82.0,0.0,0.0,True
10/1/2023 12:00:00 AM,10,7,DL,2748,SLC,LAS,-1.0,20.0,0.0,,0.0,20.0,0.0,0.0,0.0,True
1/29/2023 12:00:00 AM,1,7,AA,1403,BWI,DFW,4.0,27.0,0.0,,0.0,23.0,4.0,0.0,0.0,True
8/11/2023 12:00:00 AM,8,5,AA,1062,CLT,BDL,55.0,53.0,0.0,,0.0,0.0,10.0,0.0,43.0,True
5/8/2023 12:00:00 AM,5,1,UA,1584,IAH,DEN,129.0,169.0,0.0,,129.0,40.0,0.0,0.0,0.0,True
7/16/2023 12:00:00 AM,7,7,B6,2618,FLL,JAX,,,1.0,C,,,,,,False
4/13/2023 12:00:00 AM,4,4,OO,5370,IAH,DCA,29.0,35.0,0.0,,0.0,0.0,35.0,0.0,0.0,True
7/4/2023 12:00:00 AM,7,2,AA,2797,CLT,BNA,89.0,83.0,0.0,,0.0,0.0,83.0,0.0,0.0,True
4/30/2023 12:00:00 AM,4,7,AA,1779,SLC,PHX,46.0,40.0,0.0,,0.0,0.0,0.0,0.0,40.0,True
10/17/2023 12:00:00 AM,10,2,MQ,4017,CLT,SGF,116.0,100.0,0.0,,0.0,0.0,0.0,0.0,100.0,True
8/4/2023 12:00:00 AM,8,5,DL,1329,DFW,SLC,44.0,30.0,0.0,,0.0,0.0,6.0,0.0,24.0,True
1/8/2023 12:00:00 AM,1,7,UA,770,DEN,ATL,35.0,21.0,0.0,,0.0,0.0,7.0,0.0,14.0,True
